InvoiceID,UsageDate,ServiceName,ResourceType,Region,Cost,UsageQuantity,LinkedAccount
INV-9684,2025-09-01,ECS,Compute,us-east-1,9.88,6.99,68999
INV-3410,2025-09-01,Lambda,Compute,ap-south-1,32.66,50.74,77146
INV-7777,2025-09-01,RDS,Compute,eu-west-1,102.36,81.11,79682
INV-3552,2025-09-01,S3,Compute,us-west-2,35.15,33.29,88368
INV-6828,2025-09-01,Lambda,Storage,eu-west-1,77.08,77.14,64257
INV-6462,2025-09-01,ECS,Compute,us-east-1,20.12,15.24,30876
INV-3917,2025-09-01,RDS,Database,us-west-2,24.8,53.96,42474
INV-4896,2025-09-01,Lambda,Networking,eu-west-1,4.45,42.58,32882
INV-8553,2025-09-01,ECS,Compute,ap-south-1,14.93,12.87,58165
INV-3964,2025-09-02,ECS,Database,ap-south-1,0.07,0.1,95728
INV-4804,2025-09-02,EBS,Compute,eu-west-1,6.76,52.3,20787
INV-7569,2025-09-02,S3,Storage,us-west-2,36.77,97.31,70411
INV-4141,2025-09-02,S3,Database,eu-west-1,14.96,30.49,54686
INV-2323,2025-09-02,EC2,Storage,us-west-2,1.21,23.12,18543
INV-7094,2025-09-02,CloudFront,Database,us-west-2,105.93,72.96,98029
INV-9738,2025-09-02,RDS,Compute,ap-south-1,22.77,22.51,81506
INV-5769,2025-09-02,RDS,Networking,eu-west-1,95.02,74.22,68969
INV-9973,2025-09-02,CloudFront,Networking,eu-west-1,20.71,42.32,67880
INV-1461,2025-09-02,ECS,Storage,ap-south-1,35.32,32.6,39440
INV-6013,2025-09-02,ECS,Compute,us-west-2,25.6,81.7,85894
INV-4198,2025-09-02,EC2,Database,us-west-2,50.46,37.16,27640
INV-6440,2025-09-02,ECS,Networking,eu-west-1,119.26,80.69,60612
INV-4011,2025-09-02,EBS,Database,eu-west-1,46.79,75.45,58225
INV-7667,2025-09-02,ECS,Compute,eu-west-1,59.6,59.1,88449
INV-7938,2025-09-02,RDS,Networking,us-east-1,6.67,7.94,16967
INV-7680,2025-09-02,EC2,Storage,eu-west-1,20.76,70.96,87237
INV-1581,2025-09-02,RDS,Storage,ap-south-1,70.01,78.09,93029
INV-2900,2025-09-02,RDS,Compute,us-west-2,10.62,95.23,76223
INV-2656,2025-09-02,RDS,Compute,us-east-1,24.54,26.61,41943
INV-5118,2025-09-02,S3,Database,eu-west-1,32.28,29.73,10085
INV-9128,2025-09-02,CloudFront,Storage,eu-west-1,15.08,75.92,21811
INV-7367,2025-09-02,EC2,Networking,ap-south-1,40.52,51.43,60610
INV-4826,2025-09-02,Lambda,Database,us-east-1,51.89,36.99,18579
INV-2349,2025-09-02,Lambda,Database,us-west-2,87.82,82.77,17338
INV-4652,2025-09-02,ECS,Compute,us-west-2,51.41,71.46,31788
INV-7832,2025-09-02,EC2,Database,us-east-1,97.38,92.11,50320
INV-2027,2025-09-02,S3,Database,eu-west-1,94.77,72.93,16437
INV-3479,2025-09-02,ECS,Compute,us-east-1,33.53,27.48,31037
INV-6972,2025-09-02,Lambda,Database,us-west-2,10.79,19.6,45140
INV-4267,2025-09-02,CloudFront,Database,us-east-1,49.4,33.63,33456
INV-4195,2025-09-02,CloudFront,Compute,eu-west-1,91.38,85.67,47409
INV-9051,2025-09-02,EBS,Database,us-west-2,62.91,72.73,40977
INV-2148,2025-09-02,Lambda,Database,ap-south-1,72.89,94.71,39361
INV-6764,2025-09-02,EBS,Storage,ap-south-1,10.91,38.11,71259
INV-2926,2025-09-03,RDS,Compute,ap-south-1,87.68,78.64,94239
INV-8321,2025-09-03,S3,Database,us-west-2,3.33,38.5,16857
INV-1268,2025-09-03,Lambda,Networking,ap-south-1,5.59,83.92,90277
INV-7528,2025-09-03,EBS,Compute,us-west-2,102.56,70.4,83100
INV-1008,2025-09-03,Lambda,Compute,us-west-2,17.12,43.82,47292
INV-4730,2025-09-03,RDS,Networking,ap-south-1,87.08,70.52,95089
INV-9114,2025-09-03,EBS,Storage,us-east-1,79.42,54.69,48606
INV-2208,2025-09-03,S3,Compute,us-west-2,4.11,5.26,75821
INV-7567,2025-09-03,ECS,Database,us-east-1,93.49,71.87,89955
INV-3932,2025-09-03,S3,Database,us-west-2,21.79,18.01,23441
INV-5580,2025-09-03,RDS,Storage,eu-west-1,34.58,55.32,39600
INV-6600,2025-09-03,CloudFront,Storage,us-west-2,17.3,13.26,56726
INV-6824,2025-09-03,CloudFront,Compute,ap-south-1,7.89,15.81,24952
INV-5692,2025-09-03,S3,Storage,us-east-1,38.2,29.08,29610
INV-8531,2025-09-03,S3,Compute,us-west-2,81.11,67.3,79177
INV-4234,2025-09-03,EBS,Networking,ap-south-1,24.02,25.12,13084
INV-9101,2025-09-03,EBS,Database,ap-south-1,71.96,57.22,48467
INV-6663,2025-09-03,RDS,Storage,ap-south-1,6.13,90.62,14642
INV-6869,2025-09-03,S3,Storage,ap-south-1,8.44,67.43,97157
INV-5005,2025-09-03,ECS,Database,ap-south-1,25.66,54.93,97581
INV-1137,2025-09-03,Lambda,Compute,eu-west-1,17.28,30.75,11238
INV-4583,2025-09-03,S3,Networking,us-east-1,33.22,62.17,25286
INV-5469,2025-09-03,ECS,Storage,eu-west-1,46.66,73.3,41811
INV-5579,2025-09-03,EC2,Networking,ap-south-1,8.22,6.93,78382
INV-4601,2025-09-03,CloudFront,Networking,eu-west-1,19.41,28.65,83802
INV-5551,2025-09-03,EC2,Database,us-west-2,36.49,68.58,21387
INV-2050,2025-09-03,CloudFront,Networking,us-west-2,3.41,5.75,87417
INV-8522,2025-09-03,EBS,Database,eu-west-1,92.61,94.45,48614
INV-5636,2025-09-03,RDS,Storage,eu-west-1,64.95,67.18,45277
INV-1311,2025-09-03,Lambda,Database,ap-south-1,13.12,19.98,42736
INV-1363,2025-09-03,ECS,Storage,us-east-1,14.8,75.12,43799
INV-5561,2025-09-03,Lambda,Database,eu-west-1,12.56,27.86,51770
INV-9984,2025-09-03,ECS,Networking,ap-south-1,63.66,43.26,29809
INV-9718,2025-09-03,RDS,Networking,us-west-2,5.49,6.84,79665
INV-9128,2025-09-03,RDS,Storage,us-east-1,26.26,18.02,54174
INV-1436,2025-09-03,RDS,Storage,ap-south-1,7.25,11.42,80175
INV-6767,2025-09-03,S3,Database,us-east-1,79.1,73.81,11595
INV-9186,2025-09-03,CloudFront,Storage,us-west-2,23.39,42.33,38993
INV-1661,2025-09-03,S3,Compute,eu-west-1,17.25,39.82,24969
INV-3676,2025-09-04,CloudFront,Compute,us-east-1,15.47,20.61,39967
INV-6161,2025-09-04,RDS,Storage,us-west-2,12.57,26.93,40285
INV-7492,2025-09-04,Lambda,Networking,us-east-1,95.57,65.71,87863
INV-9528,2025-09-04,EC2,Storage,eu-west-1,9.76,60.4,93351
INV-1065,2025-09-04,EC2,Networking,eu-west-1,10.94,7.65,71845
INV-7421,2025-09-04,EC2,Networking,us-west-2,5.47,29.8,93889
INV-3462,2025-09-04,S3,Storage,us-east-1,57.2,59.94,28242
INV-1083,2025-09-04,EBS,Compute,us-east-1,28.4,64.89,54459
INV-9142,2025-09-04,CloudFront,Compute,us-east-1,2.33,1.61,25740
INV-4729,2025-09-04,Lambda,Networking,eu-west-1,25.92,25.16,26584
INV-8113,2025-09-04,Lambda,Compute,us-west-2,66.06,70.69,15547
INV-7407,2025-09-04,S3,Compute,ap-south-1,13.9,31.36,87846
INV-8685,2025-09-04,RDS,Compute,ap-south-1,78.1,59.81,51522
INV-9562,2025-09-04,S3,Storage,us-east-1,19.27,94.68,86070
INV-4363,2025-09-04,S3,Compute,us-west-2,22.11,15.57,92057
INV-9951,2025-09-04,Lambda,Networking,eu-west-1,98.02,73.68,85268
INV-4166,2025-09-04,EC2,Storage,us-west-2,18.35,20.34,62799
INV-6514,2025-09-04,ECS,Storage,ap-south-1,72.68,70.14,44145
INV-4712,2025-09-04,CloudFront,Database,us-west-2,2.96,40.87,83166
INV-1577,2025-09-04,CloudFront,Database,us-west-2,24.32,58.33,20901
INV-4126,2025-09-04,EC2,Database,eu-west-1,64.85,45.08,52515
INV-2544,2025-09-04,CloudFront,Networking,eu-west-1,50.66,39.96,72323
INV-1553,2025-09-04,EBS,Database,us-east-1,19.41,18.94,29779
INV-7545,2025-09-04,ECS,Storage,us-east-1,19.32,97.7,45974
INV-9328,2025-09-04,ECS,Database,us-east-1,0.63,0.93,50506
INV-9295,2025-09-04,ECS,Compute,us-east-1,10.61,9.35,87268
INV-8466,2025-09-05,EC2,Networking,ap-south-1,62.13,91.46,46046
INV-3197,2025-09-05,ECS,Database,eu-west-1,17.64,25.95,54196
INV-6818,2025-09-05,Lambda,Database,us-east-1,4.57,72.37,26128
INV-2621,2025-09-05,RDS,Networking,eu-west-1,55.41,58.99,60909
INV-6129,2025-09-05,ECS,Compute,us-west-2,25.58,63.81,35138
INV-5587,2025-09-05,CloudFront,Database,us-west-2,13.04,71.43,79475
INV-6059,2025-09-05,EBS,Storage,eu-west-1,26.46,20.01,60477
INV-6139,2025-09-05,Lambda,Networking,us-east-1,5.17,73.9,48251
INV-6390,2025-09-05,RDS,Networking,eu-west-1,8.99,24.91,78949
INV-4782,2025-09-05,Lambda,Storage,eu-west-1,11.1,27.15,83877
INV-5523,2025-09-05,CloudFront,Storage,us-west-2,4.54,6.35,85603
INV-5337,2025-09-05,EBS,Storage,us-east-1,68.15,73.3,70781
INV-3523,2025-09-05,S3,Compute,ap-south-1,11.29,67.32,20627
INV-3954,2025-09-05,ECS,Compute,eu-west-1,120.44,95.15,67003
INV-4550,2025-09-05,CloudFront,Database,ap-south-1,100.13,80.53,59159
INV-3541,2025-09-05,EC2,Networking,eu-west-1,78.28,93.28,95027
INV-7238,2025-09-05,Lambda,Compute,eu-west-1,18.99,20.11,74868
INV-9680,2025-09-05,S3,Storage,us-west-2,83.23,74.31,52124
INV-5400,2025-09-05,Lambda,Networking,eu-west-1,7.79,52.19,72360
INV-5345,2025-09-05,Lambda,Compute,us-east-1,51.48,37.17,11643
INV-1289,2025-09-05,EC2,Database,us-east-1,48.58,58.49,71328
INV-9490,2025-09-05,Lambda,Database,us-east-1,15.75,26.96,91116
INV-5688,2025-09-05,CloudFront,Storage,us-west-2,91.02,89.55,77347
INV-1590,2025-09-05,Lambda,Networking,ap-south-1,55.83,78.76,34887
INV-8153,2025-09-05,RDS,Networking,us-east-1,25.86,63.06,53348
INV-9277,2025-09-06,RDS,Storage,eu-west-1,47.29,70.58,91524
INV-6113,2025-09-06,EBS,Storage,eu-west-1,43.93,44.31,26973
INV-6290,2025-09-06,CloudFront,Storage,ap-south-1,13.37,93.63,60188
INV-7903,2025-09-06,CloudFront,Networking,eu-west-1,39.1,82.49,39092
INV-2356,2025-09-06,ECS,Storage,eu-west-1,3.63,44.45,52176
INV-9530,2025-09-06,RDS,Compute,us-east-1,23.5,30.17,84176
INV-6114,2025-09-06,Lambda,Database,ap-south-1,4.35,5.71,28958
INV-5707,2025-09-06,Lambda,Compute,eu-west-1,18.81,92.72,88919
INV-4022,2025-09-06,CloudFront,Storage,us-west-2,49.25,76.47,46703
INV-4916,2025-09-06,RDS,Networking,ap-south-1,28.01,65.55,23432
INV-1297,2025-09-06,ECS,Networking,eu-west-1,4.53,16.03,52176
INV-4225,2025-09-06,S3,Compute,ap-south-1,2.28,7.14,55837
INV-4926,2025-09-06,CloudFront,Database,us-west-2,88.29,66.46,36096
INV-8738,2025-09-06,RDS,Storage,ap-south-1,84.97,81.43,33162
INV-9406,2025-09-06,CloudFront,Storage,us-east-1,5.22,11.13,22212
INV-9208,2025-09-06,Lambda,Storage,eu-west-1,12.81,31.05,11942
INV-7884,2025-09-06,CloudFront,Compute,ap-south-1,42.61,51.55,89848
INV-1335,2025-09-06,CloudFront,Compute,ap-south-1,20.13,35.75,74744
INV-5081,2025-09-06,ECS,Networking,ap-south-1,98.99,82.87,32901
INV-2736,2025-09-06,ECS,Storage,ap-south-1,42.42,30.85,12527
INV-6932,2025-09-06,EBS,Networking,us-east-1,49.91,95.29,82352
INV-2517,2025-09-06,RDS,Storage,us-east-1,27.81,35.51,31730
INV-8348,2025-09-06,ECS,Networking,ap-south-1,124.3,94.12,52261
INV-4856,2025-09-06,S3,Storage,us-east-1,6.41,10.35,65485
INV-2119,2025-09-06,EC2,Storage,us-west-2,43.17,55.38,60201
INV-3342,2025-09-07,S3,Networking,us-east-1,25.22,19.47,30003
INV-6790,2025-09-07,S3,Compute,ap-south-1,85.68,67.73,82058
INV-3292,2025-09-07,EC2,Storage,eu-west-1,97.5,85.89,60533
INV-3837,2025-09-07,ECS,Storage,ap-south-1,41.13,43.98,72089
INV-4503,2025-09-07,EC2,Storage,us-west-2,16.55,16.12,48355
INV-4007,2025-09-07,RDS,Storage,eu-west-1,19.02,18.01,54493
INV-6964,2025-09-07,EC2,Compute,us-east-1,5.08,23.04,69312
INV-5379,2025-09-07,S3,Compute,us-west-2,0.88,16.61,96440
INV-9214,2025-09-07,EBS,Networking,eu-west-1,79.95,71.9,69724
INV-9418,2025-09-07,RDS,Database,ap-south-1,14.64,51.54,85987
INV-7536,2025-09-07,EBS,Compute,us-east-1,0.66,8.45,65956
INV-7606,2025-09-07,EC2,Database,eu-west-1,22.35,16.66,73264
INV-7637,2025-09-07,EBS,Database,ap-south-1,13.66,24.23,72453
INV-6434,2025-09-07,RDS,Storage,us-west-2,3.96,10.62,17599
INV-9444,2025-09-07,EC2,Networking,ap-south-1,48.4,51.97,37037
INV-5194,2025-09-07,ECS,Storage,us-west-2,3.29,24.61,38075
INV-8731,2025-09-07,S3,Database,us-west-2,15.26,39.16,12198
INV-3227,2025-09-07,Lambda,Networking,eu-west-1,31.76,22.03,37828
INV-2519,2025-09-07,CloudFront,Compute,us-east-1,52.88,61.67,31432
INV-7943,2025-09-07,EC2,Compute,us-east-1,27.98,41.64,15124
INV-1552,2025-09-07,Lambda,Compute,us-west-2,57.38,54.14,72449
INV-2597,2025-09-07,Lambda,Storage,us-west-2,21.0,70.24,85097
INV-3458,2025-09-07,ECS,Database,us-west-2,32.41,50.06,26803
INV-1972,2025-09-07,ECS,Database,ap-south-1,84.07,87.07,32238
INV-5222,2025-09-07,S3,Networking,eu-west-1,11.58,53.3,99488
INV-4325,2025-09-07,EC2,Storage,us-east-1,13.33,60.6,49892
INV-1119,2025-09-08,EBS,Storage,ap-south-1,8.69,33.79,99811
INV-2987,2025-09-08,EC2,Storage,us-west-2,24.17,69.24,71911
INV-3977,2025-09-08,EC2,Storage,us-west-2,52.94,39.25,62374
INV-5460,2025-09-08,EC2,Database,us-east-1,16.13,20.51,96649
INV-5798,2025-09-08,EC2,Storage,ap-south-1,3.2,41.99,62817
INV-1474,2025-09-08,CloudFront,Storage,eu-west-1,11.9,79.3,85893
INV-4509,2025-09-08,Lambda,Networking,eu-west-1,40.97,47.48,12587
INV-5427,2025-09-08,S3,Networking,ap-south-1,65.93,62.88,80449
INV-3680,2025-09-08,RDS,Networking,us-east-1,1.64,25.4,57401
INV-7826,2025-09-08,RDS,Networking,ap-south-1,59.83,72.37,53461
INV-6248,2025-09-08,Lambda,Compute,ap-south-1,103.79,83.63,38668
INV-3876,2025-09-08,EC2,Compute,us-west-2,63.55,84.35,36153
INV-7333,2025-09-08,CloudFront,Storage,ap-south-1,40.04,33.43,53223
INV-2853,2025-09-08,ECS,Compute,us-west-2,14.28,45.18,11888
INV-9086,2025-09-08,EBS,Compute,ap-south-1,113.7,85.51,80845
INV-3840,2025-09-08,ECS,Database,us-west-2,7.46,46.68,56350
INV-1289,2025-09-08,EBS,Compute,ap-south-1,47.2,38.84,62254
INV-6135,2025-09-08,EC2,Networking,eu-west-1,31.12,90.19,44006
INV-7292,2025-09-08,ECS,Database,ap-south-1,8.98,6.79,69570
INV-6817,2025-09-08,RDS,Storage,us-east-1,32.59,39.0,73907
INV-6289,2025-09-08,ECS,Networking,us-west-2,14.18,96.81,33919
INV-5928,2025-09-08,Lambda,Compute,us-west-2,10.21,64.87,32338
INV-3908,2025-09-08,EC2,Networking,eu-west-1,45.72,37.61,67845
INV-7316,2025-09-08,S3,Storage,us-east-1,64.92,43.4,49743
INV-7293,2025-09-08,CloudFront,Storage,us-west-2,28.85,55.95,73275
INV-5297,2025-09-08,RDS,Database,eu-west-1,12.33,22.09,75122
INV-2130,2025-09-08,EC2,Database,ap-south-1,5.58,37.32,89316
INV-2492,2025-09-08,Lambda,Database,us-east-1,26.77,37.02,32578
INV-3556,2025-09-08,RDS,Networking,us-east-1,72.46,72.3,92036
INV-6019,2025-09-08,S3,Compute,us-west-2,4.41,70.91,31177
INV-4564,2025-09-08,RDS,Networking,us-west-2,22.05,21.84,78584
INV-8996,2025-09-08,CloudFront,Networking,ap-south-1,2.8,48.45,56383
INV-1525,2025-09-08,RDS,Networking,eu-west-1,94.2,80.47,78295
INV-7633,2025-09-08,Lambda,Compute,ap-south-1,8.03,54.89,39228
INV-6755,2025-09-08,ECS,Database,eu-west-1,68.73,76.67,95242
INV-5920,2025-09-08,Lambda,Networking,eu-west-1,89.17,78.22,18158
INV-2455,2025-09-08,Lambda,Compute,eu-west-1,64.35,80.32,68574
INV-6167,2025-09-08,ECS,Database,us-west-2,14.45,14.12,91695
INV-3991,2025-09-08,RDS,Networking,eu-west-1,69.93,62.09,20726
INV-1712,2025-09-08,Lambda,Compute,us-east-1,5.68,17.07,41301
INV-5926,2025-09-09,Lambda,Storage,eu-west-1,101.29,89.05,53443
INV-3275,2025-09-09,Lambda,Database,us-east-1,104.47,90.83,96342
INV-1405,2025-09-09,S3,Networking,us-east-1,59.67,59.76,10689
INV-9883,2025-09-09,RDS,Database,us-west-2,79.07,88.92,29232
INV-6072,2025-09-09,CloudFront,Database,ap-south-1,17.52,63.28,31475
INV-3634,2025-09-09,Lambda,Compute,ap-south-1,51.65,47.44,38579
INV-5746,2025-09-09,CloudFront,Compute,eu-west-1,9.33,27.17,94480
INV-1682,2025-09-09,S3,Compute,us-east-1,12.59,31.45,44091
INV-1830,2025-09-09,ECS,Compute,us-east-1,14.37,21.57,23173
INV-9846,2025-09-09,EC2,Database,eu-west-1,71.29,90.79,78665
INV-3946,2025-09-09,CloudFront,Compute,us-east-1,3.05,18.87,53537
INV-4673,2025-09-09,CloudFront,Compute,us-west-2,42.14,69.65,33924
INV-3412,2025-09-09,S3,Compute,us-east-1,82.72,82.2,83190
INV-2103,2025-09-09,CloudFront,Storage,us-west-2,35.39,79.64,17517
INV-6127,2025-09-09,S3,Networking,eu-west-1,29.99,69.27,21787
INV-9761,2025-09-09,Lambda,Storage,us-west-2,91.35,93.91,85181
INV-2043,2025-09-09,CloudFront,Database,ap-south-1,14.33,32.52,91192
INV-7554,2025-09-09,S3,Database,eu-west-1,20.27,19.17,57990
INV-3341,2025-09-09,CloudFront,Database,eu-west-1,20.04,21.95,14823
INV-6381,2025-09-09,ECS,Database,eu-west-1,26.8,26.54,96736
INV-4197,2025-09-09,EBS,Compute,us-west-2,96.03,81.51,99618
INV-5182,2025-09-10,EBS,Networking,eu-west-1,24.52,76.11,39281
INV-8802,2025-09-10,ECS,Compute,us-east-1,9.5,8.93,22487
INV-4659,2025-09-10,EC2,Storage,ap-south-1,24.98,36.9,20582
INV-3812,2025-09-10,EC2,Compute,eu-west-1,1.37,3.21,77347
INV-3986,2025-09-10,EC2,Storage,us-west-2,4.58,3.46,60310
INV-8717,2025-09-10,S3,Database,us-east-1,20.96,24.42,21689
INV-4516,2025-09-10,EC2,Compute,us-east-1,4.06,3.99,29538
INV-5320,2025-09-10,S3,Compute,us-west-2,43.76,32.37,48271
INV-1506,2025-09-10,Lambda,Compute,us-west-2,46.33,88.82,28505
INV-4555,2025-09-10,RDS,Storage,us-east-1,134.66,90.11,68424
INV-2020,2025-09-10,EC2,Database,eu-west-1,105.27,82.56,96513
INV-1721,2025-09-10,RDS,Storage,eu-west-1,22.14,24.98,74652
INV-1984,2025-09-10,RDS,Networking,us-east-1,1.28,6.82,42274
INV-2256,2025-09-10,CloudFront,Networking,us-west-2,52.31,99.89,55938
INV-7739,2025-09-10,S3,Networking,eu-west-1,91.28,74.84,43119
INV-1424,2025-09-10,RDS,Database,us-west-2,128.43,85.82,18562
INV-1400,2025-09-10,EBS,Database,eu-west-1,2.63,24.23,92215
INV-1764,2025-09-10,CloudFront,Storage,us-east-1,9.83,41.18,64124
INV-5761,2025-09-10,EC2,Database,us-west-2,1.34,2.34,40835
INV-7046,2025-09-10,S3,Storage,ap-south-1,68.28,78.4,29456
INV-6153,2025-09-10,ECS,Database,us-west-2,31.31,31.35,59011
INV-9842,2025-09-10,Lambda,Database,eu-west-1,1.65,23.28,55367
INV-6706,2025-09-10,EC2,Compute,us-east-1,72.98,76.46,16583
INV-3684,2025-09-10,Lambda,Storage,us-east-1,8.12,76.25,93607
INV-7548,2025-09-10,ECS,Compute,ap-south-1,79.4,83.73,99008
INV-8580,2025-09-10,EC2,Compute,us-west-2,53.88,56.38,30590
INV-9394,2025-09-10,EC2,Storage,us-east-1,77.91,86.46,63268
INV-1059,2025-09-10,EBS,Database,eu-west-1,86.42,58.14,93689
INV-9702,2025-09-10,EC2,Networking,eu-west-1,52.33,75.7,20394
INV-6967,2025-09-10,EC2,Networking,us-east-1,43.48,70.77,47945
INV-5767,2025-09-10,CloudFront,Storage,us-east-1,21.02,22.96,93998
INV-5936,2025-09-11,RDS,Compute,us-west-2,129.71,92.83,87079
INV-6198,2025-09-11,Lambda,Database,us-east-1,27.93,34.26,64488
INV-9906,2025-09-11,RDS,Compute,us-west-2,31.73,21.24,41670
INV-7552,2025-09-11,ECS,Networking,us-east-1,97.3,98.11,15309
INV-2433,2025-09-11,EC2,Networking,eu-west-1,87.45,80.46,91239
INV-8762,2025-09-11,CloudFront,Compute,us-east-1,7.56,59.36,21638
INV-8485,2025-09-11,EBS,Compute,ap-south-1,46.82,45.53,17543
INV-9122,2025-09-11,EC2,Storage,us-west-2,40.07,67.79,30750
INV-7491,2025-09-11,CloudFront,Compute,eu-west-1,27.56,94.18,95540
INV-1078,2025-09-11,EC2,Compute,us-east-1,52.68,50.09,69719
INV-9186,2025-09-11,EBS,Database,us-east-1,69.08,69.74,88750
INV-3599,2025-09-11,CloudFront,Networking,us-west-2,7.63,27.6,53753
INV-3163,2025-09-11,EC2,Storage,us-west-2,58.48,63.63,20287
INV-5342,2025-09-11,S3,Storage,us-east-1,19.33,18.02,56147
INV-8584,2025-09-11,EC2,Storage,eu-west-1,46.4,45.57,47733
INV-6190,2025-09-11,CloudFront,Storage,us-east-1,24.8,83.75,38205
INV-6601,2025-09-11,Lambda,Database,ap-south-1,2.37,2.01,21915
INV-2714,2025-09-11,ECS,Compute,ap-south-1,64.94,61.01,56691
INV-6091,2025-09-11,S3,Storage,ap-south-1,101.78,83.83,42731
INV-2992,2025-09-11,EC2,Compute,eu-west-1,79.48,96.1,54242
INV-6687,2025-09-11,EC2,Storage,ap-south-1,30.94,48.9,30969
INV-4055,2025-09-11,EBS,Compute,us-west-2,13.6,15.45,52711
INV-5402,2025-09-11,RDS,Networking,us-east-1,38.49,27.77,33208
INV-8615,2025-09-11,RDS,Networking,eu-west-1,53.09,58.36,81939
INV-4385,2025-09-11,EC2,Compute,ap-south-1,4.46,35.56,62529
INV-1984,2025-09-11,CloudFront,Networking,ap-south-1,2.17,3.27,20639
INV-7486,2025-09-11,EBS,Storage,us-west-2,7.95,8.55,45727
INV-1939,2025-09-11,ECS,Networking,ap-south-1,117.21,88.11,82865
INV-4348,2025-09-11,S3,Networking,us-west-2,23.49,65.94,69225
INV-6685,2025-09-11,CloudFront,Database,us-west-2,115.21,86.31,65602
INV-9332,2025-09-11,EC2,Compute,eu-west-1,22.11,19.75,28068
INV-6045,2025-09-12,Lambda,Compute,us-west-2,34.86,28.72,83321
INV-7104,2025-09-12,EBS,Compute,eu-west-1,9.33,99.72,61950
INV-8543,2025-09-12,Lambda,Networking,us-east-1,85.52,89.75,88802
INV-5764,2025-09-12,CloudFront,Compute,us-west-2,70.5,97.34,96557
INV-2987,2025-09-12,CloudFront,Compute,eu-west-1,11.9,84.75,21698
INV-9868,2025-09-12,S3,Compute,us-east-1,4.94,33.59,71570
INV-4023,2025-09-12,S3,Networking,ap-south-1,120.42,97.54,70286
INV-5814,2025-09-12,Lambda,Networking,us-east-1,120.23,85.27,40542
INV-9599,2025-09-12,S3,Compute,eu-west-1,5.24,8.6,44758
INV-7297,2025-09-12,CloudFront,Compute,us-west-2,2.56,7.2,13552
INV-6372,2025-09-12,EC2,Database,eu-west-1,16.8,23.01,11036
INV-2052,2025-09-12,RDS,Networking,us-east-1,5.29,26.93,72057
INV-8186,2025-09-12,RDS,Database,us-east-1,4.44,16.83,30596
INV-5646,2025-09-12,CloudFront,Storage,ap-south-1,112.0,97.31,75350
INV-6397,2025-09-12,RDS,Networking,eu-west-1,66.55,96.78,25678
INV-3632,2025-09-12,RDS,Database,us-east-1,33.7,27.91,56304
INV-2480,2025-09-12,EBS,Storage,eu-west-1,15.83,32.69,29894
INV-7002,2025-09-12,EBS,Storage,us-east-1,5.55,23.33,47739
INV-6208,2025-09-12,EC2,Compute,ap-south-1,14.54,25.72,75445
INV-8024,2025-09-12,EC2,Database,eu-west-1,9.49,67.43,56818
INV-9615,2025-09-12,EBS,Database,ap-south-1,25.84,21.13,36938
INV-4055,2025-09-12,S3,Database,ap-south-1,8.08,14.78,46513
INV-3786,2025-09-12,RDS,Compute,us-west-2,23.75,86.48,65466
INV-4821,2025-09-12,RDS,Storage,ap-south-1,6.3,8.37,92762
INV-4592,2025-09-12,S3,Database,us-west-2,26.28,30.31,65392
INV-6249,2025-09-12,S3,Compute,ap-south-1,20.01,80.4,33054
INV-8316,2025-09-12,S3,Compute,ap-south-1,45.5,58.11,47926
INV-4121,2025-09-12,RDS,Storage,eu-west-1,13.84,14.49,99287
INV-1809,2025-09-12,Lambda,Compute,eu-west-1,20.78,27.44,56231
INV-1934,2025-09-12,RDS,Database,us-west-2,5.96,8.32,54689
INV-5009,2025-09-12,EBS,Database,us-west-2,38.17,30.72,69097
INV-1228,2025-09-13,EC2,Database,us-east-1,3.8,5.79,94177
INV-2387,2025-09-13,EBS,Storage,ap-south-1,50.55,45.9,64228
INV-2360,2025-09-13,S3,Networking,ap-south-1,58.47,57.47,16331
INV-9246,2025-09-13,EC2,Compute,us-west-2,101.06,77.73,56866
INV-9258,2025-09-13,EC2,Storage,us-west-2,26.12,31.46,68665
INV-8445,2025-09-13,S3,Database,eu-west-1,124.76,84.03,81020
INV-2953,2025-09-13,S3,Database,us-east-1,52.36,88.96,91513
INV-9312,2025-09-13,S3,Storage,us-east-1,14.89,19.6,57945
INV-6605,2025-09-13,EBS,Storage,us-west-2,56.7,74.19,49177
INV-3477,2025-09-13,EC2,Compute,eu-west-1,61.21,48.37,31725
INV-8230,2025-09-13,ECS,Database,us-east-1,46.94,36.2,20517
INV-3527,2025-09-13,RDS,Database,ap-south-1,21.43,40.74,66250
INV-7604,2025-09-13,ECS,Networking,eu-west-1,52.52,45.45,40104
INV-5355,2025-09-13,Lambda,Networking,us-east-1,4.25,12.69,13099
INV-1886,2025-09-13,EBS,Database,us-west-2,28.97,95.15,36108
INV-6651,2025-09-13,RDS,Networking,eu-west-1,50.57,56.82,84484
INV-4457,2025-09-13,EC2,Networking,eu-west-1,48.27,49.01,82347
INV-8340,2025-09-13,Lambda,Networking,ap-south-1,19.63,23.06,57046
INV-2412,2025-09-13,EBS,Storage,eu-west-1,37.63,37.28,69735
INV-7301,2025-09-13,ECS,Database,us-west-2,12.47,14.21,44629
INV-2904,2025-09-13,EBS,Networking,ap-south-1,8.45,18.61,42732
INV-1340,2025-09-13,Lambda,Database,us-east-1,6.92,21.95,95386
INV-5399,2025-09-13,S3,Database,eu-west-1,38.34,82.59,23054
